UANUM,UANAME,4 Week Rate,Latitude,Longitude
21502,"Crystal City, TX",3276.5,26.3327778,-97.4391667
21529,"Crystal River, FL",3300.0,28.9022222,-82.5927778
21556,"Crystal Springs, MS",13315.9090909091,31.9872222,-90.3569444
21583,"Cuba, MO",2653.8461538461997,38.0627778,-91.4033333
21610,"Cuero, TX",2235.7142857143,29.093611100000004,-97.2888889
21637,"Cullman, AL",3980.0,34.1747222,-86.84361109999999
21664,"Cullowhee, NC",1800.0,35.3136111,-83.1766667
21691,"Culpeper, VA",8100.0,38.4730556,-77.9969444
21718,"Cumberland, KY",8190.3529411765,36.978055600000005,-82.98861109999999
21745,"Cumberland, MD--WV--PA",7803.6,39.6527778,-78.7627778
21760,"Curwensville, PA",9175.8333333333,40.97555560000001,-78.5252778
21772,"Cushing, OK",3550.0,35.985,-96.7666667
21799,"Cut Bank, MT",1820.0,48.633055600000006,-112.3252778
21826,"Cuthbert, GA",2808.6666666666997,31.771111100000002,-84.78944440000001
21853,"Cynthiana, KY",750.0,38.3902778,-84.2941667
21928,"Dahlgren, VA--MD",3500.0,38.3311111,-77.0513889
21934,"Dahlonega, GA",3625.0,34.5325,-83.985
21961,"Daingerfield, TX",5990.625,33.0316667,-94.7216667
21988,"Dalhart, TX",1050.0,36.0594444,-102.5127778
22042,"Dallas--Fort Worth--Arlington, TX",41460.0,32.735555600000005,-97.1077778
22015,"Dallas, OR",2100.0,44.919444399999996,-123.31583329999998
22069,"Dalton, GA",3207.1428571428996,34.769722200000004,-84.97027779999999
22079,"Dalton, OH",3391.5,40.798888899999994,-81.69555559999999
22096,"Danbury, CT--NY",10843.0,41.394722200000004,-73.4544444
22110,"Dandridge, TN",2216.6666666667,36.0152778,-83.415
22177,"Dansville, NY",35146.1538461538,42.5608333,-77.6963889
22204,"Danville, IL",1277.0,40.124444399999994,-87.63
22231,"Danville, KY",2025.0,37.6455556,-84.7722222
22253,"Danville, VA--NC",2500.0,36.5858333,-79.39527779999999
22285,"Daphne--Fairhope, AL",6945.0,30.5227778,-87.9033333
22301,"Darbydale, OH",3290.0,39.8536111,-83.1830556
22312,"Darien, GA",4100.8,31.37,-81.4341667
22366,"Davenport, IA--IL",33565.3333333333,41.523611100000004,-90.5775
22393,"David City, NE",807.25,41.2527778,-97.1297222
22435,"Davis Junction, IL",13915.2608695652,37.7233333,-88.2366667
22420,"Davis, CA",72659.7083333333,38.545,-121.73944440000001
22427,"Davis, OK",1460.0,34.5044444,-97.11916670000001
22447,"Dawson, GA",2808.6666666666997,31.773333299999997,-84.44666670000001
22501,"Dayton, NV",20514.8125,39.2372222,-119.59194440000002
22528,"Dayton, OH",18936.111111111102,39.758888899999995,-84.1916667
22555,"Dayton, TN",1893.3333333332998,35.493888899999995,-85.0125
22582,"Dayton, TX",69809.7222222222,30.046388899999997,-94.885
22609,"Dayton, WA",1353.3333333333,46.3238889,-117.9713889
22933,"De Funiak Springs, FL",7695.818181818199,30.7208333,-86.11527779999999
23392,"De Motte, IN",140155.083333333,41.193718,-87.198642
23608,"De Queen, AR",20325.1875,34.0377778,-94.34111109999999
23770,"De Soto, KS",2700.0,38.9791667,-94.9683333
23797,"De Soto, MO",3058.75,38.139444399999995,-90.555
23986,"De Witt, IA",33565.3333333333,41.8233333,-90.53805559999999
22690,"Decatur, AL",5507.6923076922985,34.6058333,-86.9833333
22717,"Decatur, IL",4054.1666666666997,39.8402778,-88.9547222
22744,"Decatur, IN",12500.0,40.830555600000004,-84.9291667
22771,"Decatur, TX",3150.0,33.2341667,-97.5858333
22798,"Decorah, IA",9709.3333333333,43.3033333,-91.7855556
22825,"Deer Lodge, MT",913.0,46.3958333,-112.72916670000001
22852,"Deer Park, WA",12850.384615384599,47.95444439999999,-117.47583329999999
22864,"Deerwood, TX",78975.0,32.902553999999995,-96.43717099999999
22879,"Defiance, OH",1841.25,41.2844444,-84.3558333
22960,"DeKalb, IL",7927.7777777778,41.929444399999994,-88.75027779999999
23203,"Del Rio, TX",3376.9230769231,29.3625,-100.8963889
22987,"Delano, CA",11370.125,35.76888889999999,-119.24611110000001
22995,"Delano, MN",1700.0,45.0419444,-93.7888889
23041,"Delavan, WI",2692.0,42.633055600000006,-88.64361109999999
23095,"Delhi, LA",2908.3333333333007,32.4575,-91.4930556
23102,"Delhi, NY",28526.0,42.2780556,-74.91638890000002
23122,"Dell Rapids, SD",20318.8333333333,43.826111100000006,-96.7058333
23149,"Delphi, IN",2375.0,40.5875,-86.675
23176,"Delphos, OH",1841.25,40.8433333,-84.3416667
23230,"Delta, CO",2750.0,38.7422222,-108.06833329999999
23257,"Delta, OH",2550.0,41.5736111,-84.00527779999999
23284,"Delta, UT",8966.6666666667,39.3522222,-112.5763889
23311,"Deltona, FL",92097.1875,28.900277799999998,-81.26388890000001
23338,"Deming, NM",2550.0,32.2686111,-107.75805559999999
23365,"Demopolis, AL",9227.8095238095,32.5175,-87.8363889
23419,"Denison, IA",900.0,42.0177778,-95.355
23446,"Denmark, SC",65191.6666666667,33.3225,-81.1425
23513,"Denton Southwest, TX",41460.0,33.214841,-97.13306800000001
23500,"Denton--Lewisville, TX",41460.0,33.046111100000005,-96.9938889
23473,"Denton, MD",122361.3125,38.88444439999999,-75.8275
23554,"Denver City, TX",3276.5,26.3327778,-97.4391667
23527,"Denver--Aurora, CO",13720.0,39.7294444,-104.83138890000001
23635,"DeQuincy, LA",7940.5714285714,30.4502778,-93.4330556
23662,"DeRidder, LA",1438.75,30.8461111,-93.2888889
23689,"Dermott, AR",2937.2,33.5252778,-91.4358333
23743,"Des Moines, IA",36386.5625,41.60055560000001,-93.60888890000001
23716,"Desert Hot Springs, CA",3151.0,41.1463889,-121.0375
23851,"Detroit Lakes, MN",3533.3333333333007,46.8172222,-95.845
23824,"Detroit, MI",52958.3333333333,42.33138889999999,-83.0458333
23878,"Devils Lake, ND",3533.3333333333007,48.112777799999996,-98.8647222
23905,"Devine, TX",50783.3333333333,29.1397222,-98.905
23959,"DeWitt, AR",14883.333333333301,34.292877000000004,-91.337899
24013,"Dexter, MO",1955.0,36.7958333,-89.95777779999999
24040,"Diamondhead, MS",1410.0,30.394444399999998,-89.3638889
24067,"Diboll, TX",1983.3333333332998,31.186944399999994,-94.7808333
24094,"Dickinson, ND",591.6666666666999,46.8791667,-102.7891667
24121,"Dickson, TN",9539.0,36.076944399999995,-87.3877778
24148,"Dilley, TX",50783.3333333333,28.6672222,-99.1702778
24175,"Dillon, MT",913.0,45.2163889,-112.6366667
24202,"Dillon, SC",1250.0,34.416388899999994,-79.37138890000001
24229,"Dimmitt, TX",1287.375,34.5508333,-102.31138890000001
24256,"Discovery Bay, CA",10606.25,37.9086111,-121.59916670000001
24283,"Dixon, CA",72659.7083333333,38.445555600000006,-121.82222220000001
24310,"Dixon, IL",7927.7777777778,41.83888889999999,-89.4794444
24329,"Dodge Center, MN",17447.5,44.0280556,-92.8544444
24337,"Dodge City, KS",600.0,37.7527778,-100.0166667
24364,"Dodgeville, WI",1200.0,42.9602778,-90.13
24391,"Donaldsonville, LA",4132.1951219512,30.100833299999998,-90.9927778
24418,"Donalsonville, GA",17884.0,31.0402778,-84.8791667
24433,"Dorr, MI",17107.2727272727,42.7252778,-85.7225
24445,"Dos Palos, CA",7955.0,36.9861111,-120.62555559999998
24472,"Dothan, AL",17884.0,31.223055600000006,-85.3905556
24499,"Douglas, AZ",23490.7619047619,31.344444399999997,-109.54472220000001
24526,"Douglas, GA",1875.0,31.508611100000003,-82.85
24539,"Douglas, MI",3020.0,42.6433333,-86.2005556
24553,"Douglas, WY",950.0,42.7597222,-105.38166670000001
24607,"Dover--Rochester, NH--ME",2300.0,43.188516,-70.886492
24580,"Dover, DE",6486.666666666701,39.158055600000004,-75.52472220000001
24634,"Dowagiac, MI",2712.5,41.9841667,-86.10861109999999
24646,"Downs, IL",4696.5,40.396944399999995,-88.8705556
24688,"Dryden, NY",5100.0,42.4908333,-76.2975
25093,"Du Quoin, IL",3060.0,38.0113889,-89.23611109999999
24715,"Dublin, GA",1875.0,32.5402778,-82.90388890000001
24769,"Dublin, TX",5073.4375,32.085,-98.3416667
24796,"DuBois, PA",9175.8333333333,41.121012,-78.758326
24823,"Dubuque, IA--IL",4451.052631579,42.500555600000006,-90.66444440000001
24850,"Duluth, MN--WI",7396.0,46.783333299999995,-92.10638890000001
24877,"Dumas, AR",14883.333333333301,33.8869444,-91.4916667
24904,"Dumas, TX",1050.0,35.86555560000001,-101.97277779999999
24931,"Duncan, OK",27552.3076923077,34.5022222,-97.9575
24958,"Dundee, MI",4866.6666666667,41.957222200000004,-83.6597222
25012,"Dunkirk--Fredonia, NY",4775.0,42.44,-79.3319444
24985,"Dunkirk, IN",633.3333333333001,40.3752778,-85.2094444
25025,"Dunlap, TN",3500.0,35.3713889,-85.3905556
25039,"Dunn, NC",4629.5454545454995,35.3061111,-78.6091667
25120,"Durand, MI",5833.333333333299,42.911944399999996,-83.98472220000001
25147,"Durango, CO",2750.0,37.2752778,-107.87944440000001
25174,"Durant, MS",1946.25,33.075,-89.8544444
25201,"Durant, OK",1195.0,33.993888899999995,-96.3705556
25228,"Durham, NC",14295.0,35.993888899999995,-78.8988889
25255,"Dwight, IL",4696.5,41.09444439999999,-88.425
25282,"Dyer, TN",1400.0,36.0666667,-88.9938889
25309,"Dyersburg, TN",1400.0,36.0344444,-89.3855556
25336,"Dyersville, IA",4451.052631579,42.484444399999994,-91.1227778
25363,"Eagar, AZ",2560.0,34.1111111,-109.29083329999999
25417,"Eagle Grove, IA",500.0,42.6641667,-93.9041667
25444,"Eagle Lake, TX",1691.6666666667002,29.589444399999994,-96.33333329999999
25480,"Eagle Mountain South, UT",8966.6666666667,40.314116999999996,-112.006882
25498,"Eagle Pass, TX",7578.0,28.708888899999998,-100.4991667
25390,"Eagle, CO",800.0,39.6552778,-106.82805559999998
25579,"Earlimart, CA",11370.125,35.8841667,-119.27138889999999
25598,"East Aurora, NY",12064.5,42.7538889,-76.70277779999999
25687,"East Liverpool, OH--WV--PA",11057.1428571429,40.6186111,-80.5775
25768,"East Palestine, OH",4158.3333333333,40.0494444,-84.7433333
25795,"East Prairie, MO",1955.0,36.7797222,-89.3855556
25802,"East Prospect, PA",42366.6666666667,40.904444399999996,-80.0466667
25813,"East Quincy, CA",6363.0,39.936944399999994,-120.94611110000001
25849,"East Stroudsburg, PA--NJ",3360.0,40.9866667,-75.195
25876,"East Tawas, MI",3880.0,44.279444399999996,-83.49027779999999
25903,"East Troy, WI",2692.0,42.7788889,-88.4447222
25660,"Eastland, TX",3325.0,32.40138889999999,-98.8172222
25714,"Eastman, GA",1875.0,32.1975,-83.17777779999999
25741,"Easton, MD",122361.3125,38.7741667,-76.0766667
25984,"Eaton Rapids, MI",10000.0,42.5091667,-84.6558333
25930,"Eaton, CO",4550.0,40.5302778,-104.7108333
25957,"Eaton, OH",3367.0,39.743888899999995,-84.6366667
26011,"Eatonton, GA",1125.0,33.326666700000004,-83.38861109999999
26024,"Eatonville, WA",151865.05,46.8675,-122.26527779999999
26038,"Eau Claire, WI",18778.4615384615,44.8113889,-91.4983333
26065,"Ebensburg, PA",46137.4166666667,40.485,-78.725
26092,"Eden, NC",2812.5,36.4883333,-79.7669444
26119,"Edenton, NC",2793.75,36.0447222,-76.6138889
26146,"Edgefield, SC",2625.0,33.789444399999994,-81.9297222
26173,"Edgerton, WI",1681.9230769230999,42.8352778,-89.0675
26200,"Edgewood, NM",26946.8125,35.0613889,-106.19083329999998
26227,"Edinboro, PA",6683.333333333299,41.8741667,-80.1319444
26254,"Edna, TX",2235.7142857143,28.9783333,-96.64583329999999
26275,"Edwards, CO",13720.0,39.645,-106.5936111
26308,"Effingham, IL",1550.0,39.12,-88.5433333
26345,"Eielson AFB, AK",3850.0,64.643095,-147.06382299999999
26389,"El Campo, TX",1691.6666666667002,29.196388899999995,-96.2694444
26416,"El Centro--Calexico, CA",7587.5,32.6788889,-115.49805559999999
26578,"El Dorado Springs, MO",10785.7142857143,37.8769444,-94.02111109999998
26470,"El Dorado, AR",1828.0,33.2075,-92.6661111
26524,"El Dorado, KS",9540.0,37.8172222,-96.8619444
27261,"El Paso de Robles (Paso Robles)--Atascadero, CA",6351.75,35.4894444,-120.66972220000001
27226,"El Paso, IL",4696.5,40.7391667,-89.01638890000001
27253,"El Paso, TX--NM",9305.7142857143,31.758611100000003,-106.4863889
27280,"El Reno, OK",27552.3076923077,35.5322222,-97.9547222
26362,"Elberton, GA",1000.0,34.1111111,-82.8672222
26443,"Eldon, MO",7360.0,38.3483333,-92.58138890000001
26551,"Eldorado at Santa Fe, NM",26946.8125,35.686944399999994,-105.93722220000001
26497,"Eldorado, IL",2286.0,37.8136111,-88.4380556
26632,"Electra, TX",600.0,34.029166700000005,-98.91861109999999
26659,"Elgin, TX",58266.6666666667,30.349444399999996,-97.37
26686,"Elizabeth City, NC",2793.75,36.294444399999996,-76.25138890000001
26750,"Elizabethtown--Radcliff, KY",750.0,37.8402778,-85.9491667
26713,"Elizabethtown, NC",1983.3333333332998,34.6291667,-78.6055556
26767,"Elk City, OK",600.0,35.411944399999996,-99.40388890000001
26794,"Elkhart, IN--MI",2040.0,43.3504,-84.5603
26821,"Elkhorn, WI",2692.0,42.6727778,-88.5444444
26848,"Elkin, NC",2100.0,36.2441667,-80.84861109999999
26875,"Elkins, WV",2836.25,38.9258333,-79.8469444
26912,"Elko New Market, MN",1700.0,44.5730556,-93.3533333
26902,"Elko, NV",840.0,40.8325,-115.76222220000001
26956,"Elkton, VA",2812.5,38.4077778,-78.62388890000001
26983,"Ellensburg, WA",5454.2857142857,46.9966667,-120.54666670000002
27010,"Ellenville, NY",3360.0,41.716944399999996,-74.39611109999998
27037,"Ellijay, GA",3207.1428571428996,34.6947222,-84.48222220000001
27064,"Ellsworth, KS",9540.0,38.7305556,-98.2277778
27070,"Ellsworth, ME",266514.0,44.5433333,-68.42
27076,"Ellsworth, WI",1702.8571428572,44.7322222,-92.4872222
27085,"Ellwood City, PA",3692.5,40.8616667,-80.2866667
27118,"Elmira, NY",5100.0,42.089722200000004,-76.8080556
27172,"Elmwood, IL",1550.0,40.7777778,-89.96638890000001
27199,"Eloy, AZ",23490.7619047619,32.7558333,-111.55416670000001
27290,"Elroy, TX",58266.6666666667,30.120555600000003,-97.635
27300,"Elverson, PA",14404.166666666699,40.1566667,-75.8330556
27307,"Elwood, IN",1225.0,40.2769444,-85.8419444
27334,"Ely, MN",7396.0,47.9033333,-91.86694440000001
27361,"Ely, NV",840.0,39.2475,-114.8877778
27372,"Emajagua, PR",3500.0,18.0025,-65.88305559999999
27380,"Emerald Bay, TX",1389.2857142857001,32.155157,-95.41301
27442,"Emmetsburg, IA",1003.75,43.112777799999996,-94.6827778
27469,"Emmett, ID",9711.1111111111,43.873611100000005,-116.49833329999998
27496,"Emmitsburg, MD--PA",4695.8333333333,39.70444439999999,-77.32722220000001
27523,"Emporia, KS",1126.0,38.4038889,-96.1813889
27550,"Emporia, VA",3112.5,36.6858333,-77.5427778
27577,"Emporium, PA",6520.0,41.5113889,-78.2355556
27592,"Enfield, NC",4764.6,36.180833299999996,-77.6669444
27604,"England, AR",14883.333333333301,34.5441667,-91.96888890000001
27631,"Enid, OK",3550.0,36.3955556,-97.8780556
27658,"Ennis, TX",78975.0,32.3291667,-96.625
27685,"Enterprise, AL",2700.0,31.315,-85.8552778
27712,"Ephraim, UT",8966.6666666667,39.3597222,-111.58555559999999
27739,"Ephrata, WA",2527.7777777778,47.3177778,-119.5525
27750,"Epping, NH",2300.0,43.033333299999995,-71.07472220000001
27766,"Erie, PA",15975.0,42.1291667,-80.0852778
27793,"Erwin, TN",2627.2,36.145,-82.4169444
27820,"Escalon, CA",10606.25,37.7975,-120.99555559999999
27847,"Escanaba, MI",1540.0,45.7452778,-87.0644444
27874,"Espanola, NM",26946.8125,35.991111100000005,-106.08
27885,"Esparto, CA",72659.7083333333,38.6922222,-122.0161111
27901,"Estacada, OR",43103.1818181818,45.2897222,-122.3325
27928,"Estes Park, CO",800.0,40.3772222,-105.5211111
27955,"Estherville, IA",1003.75,43.4016667,-94.8325
27991,"Estrella, AZ",123595.375,33.0011111,-112.41666670000001
28009,"Etowah, TN",1234.375,35.3233333,-84.525
28063,"Eudora, KS",2700.0,38.9433333,-95.0983333
28090,"Eufaula, AL--GA",2808.6666666666997,31.891111100000003,-85.1455556
28117,"Eugene, OR",3500.0,44.0522222,-123.08555559999999
28144,"Eunice, LA",2327.2727272726997,30.4941667,-92.4175
28171,"Eunice, NM",2800.0,32.4372222,-103.15861109999999
28198,"Eureka, CA",3151.0,40.8022222,-124.1625
28225,"Eureka, IL",2912.0,40.721388899999994,-89.2727778
28252,"Eureka, KS",1126.0,37.8238889,-96.2888889
28262,"Eureka, MO",6300.0,38.5096,-90.639
28306,"Evanston, WY",683.3333333333001,41.2683333,-110.9625
28333,"Evansville, IN--KY",2025.0,37.669000000000004,-84.6514
28360,"Evansville, WI",1681.9230769230999,42.7802778,-89.2991667
28387,"Evarts, KY",1675.625,36.8658333,-83.1905556
28414,"Everett, PA",46137.4166666667,40.0113889,-78.37361109999999
28431,"Evergreen, AL",2568.0,31.433333299999997,-86.9569444
28441,"Evergreen, CO",13720.0,39.6333333,-105.31666670000001
28468,"Everson, WA",2750.0,48.9202778,-122.3413889
28495,"Excelsior Springs, MO",60467.5,39.3391667,-94.2258333
28522,"Fabens, TX",20832.0,31.502222200000002,-106.15805559999998
28819,"Fair Haven, VT",3450.0,43.5947222,-73.26611109999999
28549,"Fairbanks, AK",3850.0,64.8377778,-147.7163889
28576,"Fairbury, IL",4696.5,40.7472222,-88.51472220000001
28603,"Fairbury, NE",1974.6,40.137222200000004,-97.1802778
28624,"Fairdale, PA",4283.5555555556,39.8869444,-79.9683333
28765,"Fairfield Glade, TN",2216.6666666667,35.74,-83.46222220000001
28782,"Fairfield Harbour, NC",3896.0,35.0763889,-76.96388890000001
28657,"Fairfield, CA",114990.576923077,38.249444399999994,-122.0388889
28711,"Fairfield, IA",2612.5,41.0086111,-91.9625
28684,"Fairfield, IL",2286.0,38.3788889,-88.35972220000001
28738,"Fairfield, TX",1260.0,31.724444399999996,-96.165
28846,"Fairmont, MN",1388.3333333332998,43.652222200000004,-94.4608333
28860,"Fairmont, NC",1983.3333333332998,34.4966667,-79.1144444
28873,"Fairmont, WV",2360.8,39.485,-80.14277779999999
28900,"Fairmount, IN",1225.0,40.4152778,-85.6505556
28954,"Fairview, TN",34474.0,35.981944399999996,-87.12138890000001
28981,"Fajardo, PR",3500.0,18.327777800000003,-65.6527778
29008,"Falfurrias, TX",10394.4285714286,27.226666700000003,-98.14388890000001
29035,"Fallon, NV",20514.8125,39.47361110000001,-118.7763889
29062,"Falls City, NE",1066.6666666667,40.0608333,-95.6016667
29089,"Fargo, ND--MN",3533.3333333333007,46.8772222,-96.78944440000001
29116,"Faribault, MN",17447.5,44.295,-93.26861109999999
29143,"Farmersville, TX",78975.0,33.1633333,-96.35972220000001
29170,"Farmerville, LA",4349.4166666667,32.7733333,-92.4055556
29224,"Farmington, ME",2300.0,44.67055560000001,-70.1516667
29251,"Farmington, MO",3058.75,37.7808333,-90.4216667
29265,"Farmington, NH",2300.0,43.3897222,-71.0655556
29278,"Farmington, NM",2750.0,36.728055600000005,-108.21805559999999
29305,"Farmville, NC",8460.6666666667,35.5952778,-77.58555559999999
29332,"Farmville, VA",4321.7647058823995,37.3019444,-78.3922222
29359,"Fayette, AL",9227.8095238095,33.6844444,-87.8308333
29413,"Fayette, MO",1425.0,39.1458333,-92.6836111
29494,"Fayetteville--Springdale--Rogers, AR--MO",8337.5,37.964253,-91.83183299999999
29440,"Fayetteville, NC",4629.5454545454995,35.0525,-78.87861109999999
29467,"Fayetteville, TN",3425.0,35.1519444,-86.57055559999999
29510,"Fearrington Village, NC",16425.0,35.803611100000005,-79.0905556
29521,"Federalsburg, MD",122361.3125,38.694166700000004,-75.7725
29548,"Fellsmere, FL",6000.0,27.7675,-80.6016667
29575,"Fergus Falls, MN",1459.0,46.283055600000004,-96.07722220000001
29602,"Fernandina Beach, FL",25723.125,30.669444399999996,-81.4627778
29656,"Fernley, NV",20514.8125,39.60805560000001,-119.25083329999998
29683,"Ferriday, LA",2173.0,31.63,-91.55444440000001
29698,"Filer, ID",2050.0,42.5702778,-114.60694440000002
29710,"Fillmore, CA",261570.416666667,34.3991667,-118.91722220000001
29737,"Findlay, OH",1625.0,41.0441667,-83.65
29764,"Firebaugh, CA",8432.0,36.8588889,-120.455
29775,"Firestone--Frederick, CO",800.0,40.099166700000005,-104.93666670000002
29791,"Fitzgerald, GA",1875.0,31.7147222,-83.25277779999999
29818,"Flagstaff, AZ",123595.375,35.1980556,-111.65055559999999
29845,"Flemingsburg, KY",2400.0,38.4222222,-83.73388890000001
29872,"Flint, MI",5833.333333333299,43.0125,-83.6875
29899,"Flora, IL",1550.0,38.6688889,-88.4855556
29953,"Florence, AL",7110.0,34.7997222,-87.6772222
29980,"Florence, AZ",123595.375,33.031388899999996,-111.3866667
30007,"Florence, CO",1550.0,38.3902778,-105.11805559999999
30034,"Florence, OR",3500.0,43.9827778,-124.0986111
30061,"Florence, SC",966.6666666666999,34.1952778,-79.7627778
30088,"Floresville, TX",50783.3333333333,29.133333299999997,-98.1558333
30115,"Florida--Imb_ry--Barceloneta, PR",5600.0,18.4525,-66.5388889
30142,"Floydada, TX",1287.375,33.984444399999994,-101.33722220000001
30171,"Foley, AL",6945.0,30.406388899999996,-87.6836111
30196,"Folkston, GA",4100.8,30.830277799999998,-82.01
30223,"Fond du Lac, WI",123220.0,43.773055600000006,-88.4469444
30250,"Fordyce, AR",14883.333333333301,33.8136111,-92.41277779999999
30304,"Forest City, IA",500.0,43.2625,-93.6369444
30331,"Forest City, NC",1400.0,35.3338889,-81.86527779999999
30358,"Forest Lake, MN",17447.5,45.2788889,-92.985
30277,"Forest, MS",13315.9090909091,32.3644444,-89.4741667
30385,"Forestville, CA",3712.3333333333003,38.47361110000001,-122.88916670000002
30412,"Forks, WA",3850.0,47.9505556,-124.38416670000001
30439,"Forney, TX",78975.0,32.7480556,-96.4716667
30466,"Forrest City, AR",1539.75,35.008055600000006,-90.7897222
30493,"Forsyth, GA",4840.0,33.0341667,-83.9383333
30520,"Forsyth, MO",4780.0,36.685,-93.11972220000001
30547,"Fort Atkinson, WI",2050.0,42.9288889,-88.83694440000001
30574,"Fort Bragg, CA",3712.3333333333003,39.4458333,-123.80416670000001
30601,"Fort Branch, IN",13915.2608695652,38.2511111,-87.58111109999999
30628,"Fort Collins, CO",800.0,40.5852778,-105.08388889999999
30655,"Fort Defiance, AZ--NM",2560.0,35.7444444,-109.07583329999999
30682,"Fort Dodge, IA",500.0,42.4975,-94.1677778
30736,"Fort Irwin, CA",10606.25,37.396944399999995,-120.84888889999999
30748,"Fort Leonard Wood, MO",5816.666666666701,39.951666700000004,-94.4530556
30755,"Fort Lupton, CO",4550.0,40.0847222,-104.8125
30763,"Fort Madison, IA--IL",2187.5,40.6297222,-91.315
30790,"Fort Meade, FL",1593.0,27.751944399999996,-81.8019444
30817,"Fort Morgan, CO",1550.0,37.3277778,-106.01944440000001
30844,"Fort Payne, AL",1600.0,34.444166700000004,-85.7197222
30858,"Fort Plain, NY",28526.0,42.931388899999995,-74.6230556
30871,"Fort Polk, LA",2100.0,31.046388899999997,-93.20527779999999
30898,"Fort Scott, KS",10785.7142857143,37.839722200000004,-94.7080556
30925,"Fort Smith, AR--OK",1828.0,33.1355556,-92.65
30952,"Fort Stockton, TX",2800.0,30.893888899999997,-102.8788889
31033,"Fort Valley, GA",4840.0,32.553611100000005,-83.8875
31060,"Fort Walton Beach--Navarre--Wright, FL",7695.818181818199,30.455555600000004,-86.6383333
31087,"Fort Wayne, IN",1266.6666666667,39.8877778,-84.9255556
30979,"Fortuna, CA",3151.0,40.5983333,-124.1561111
31114,"Fostoria, OH",1730.0,41.15694439999999,-83.4169444
31150,"Four Corners, FL",12025.0,27.9158333,-82.72972220000001
31158,"Four Corners, MT",2466.6666666667,45.6297222,-111.1852778
31168,"Fowlerville, MI",10000.0,42.6605556,-84.0730556
31195,"Frankenmuth, MI",6756.0,43.3316667,-83.7380556
31222,"Frankfort, IN",2375.0,40.279444399999996,-86.5108333
31249,"Frankfort, KY",2762.5,38.2008333,-84.8733333
31411,"Franklin (Venango County), PA",1500.0,41.397836,-79.83144399999999
31450,"Franklin--Highland Lake, NJ",300105.0,41.1766667,-74.4569444
31276,"Franklin, KY",34474.0,36.7222222,-86.57722220000001
31303,"Franklin, LA",1829.0,29.795833299999998,-91.50138890000001
31384,"Franklin, NC",1800.0,35.1822222,-83.3816667
31330,"Franklin, NH",2300.0,43.444166700000004,-71.6477778
31438,"Franklin, VA",3100.0,36.6775,-76.92277779999999
31465,"Franklinton, LA",1312.5,30.846944399999995,-90.1530556
31478,"Fraser, CO",800.0,39.945,-105.81666670000001
31492,"Frazier Park, CA",38568.6923076923,34.8227778,-118.94388889999999
31519,"Frederick, MD",4695.8333333333,39.4141667,-77.4108333
31546,"Frederick, OK",600.0,34.39194439999999,-99.0180556
31573,"Fredericksburg, TX",2400.0,30.275,-98.8716667
31600,"Fredericksburg, VA",3500.0,38.30305560000001,-77.4608333
31627,"Fredericktown, MO",3058.75,37.5597222,-90.29388890000001
31681,"Freeport, IL",7927.7777777778,42.2966667,-89.6211111
31735,"Fremont, MI",5385.7142857143,43.4675,-85.9419444
31762,"Fremont, NE",1482.75,41.4333333,-96.4977778
31789,"Fremont, OH",1416.0,41.3502778,-83.1219444
31843,"Fresno, CA",32460.75,36.7477778,-119.77138889999999
31870,"Friona, TX",1050.0,34.6416667,-102.72361109999999
31897,"Fritch, TX",1050.0,35.6397222,-101.6027778
31924,"Front Royal, VA",4200.0,38.9180556,-78.1947222
31978,"Frostproof, FL",4224.0833333333,27.745555600000003,-81.5308333
32032,"Fulton, KY--TN",1400.0,36.5041667,-88.8741667
32086,"Fulton, MO",1718.1818181817996,38.8466667,-91.9477778
32059,"Fulton, MS",7556.25,34.273888899999996,-88.4091667
32113,"Gadsden, AL",5390.6666666667,34.014166700000004,-86.0066667
32140,"Gaffney, SC",1053.8461538462,35.0716667,-81.65
32167,"Gainesville, FL",11296.0625,29.651388899999997,-82.325
32194,"Gainesville, GA",3625.0,34.2977778,-83.8241667
32221,"Gainesville, TX",41460.0,33.6258333,-97.13305559999999
32248,"Galax, VA",2100.0,36.66111110000001,-80.9241667
32275,"Galena, IL",4451.052631579,42.4166667,-90.4288889
32302,"Galena, KS--MO",5455.88,37.0758333,-94.6394444
32329,"Galesburg, IL",525.0,40.9477778,-90.3711111
32356,"Galion, OH",2373.0,40.733611100000005,-82.79
32383,"Galliano--Larose--Cut Off, LA",7025.0,29.5425,-90.3380556
32437,"Gallup, NM",2560.0,35.5280556,-108.74194440000001
32451,"Galt, CA",72659.7083333333,38.2547222,-121.2988889
32491,"Galveston, TX",69809.7222222222,29.301111100000004,-94.7975
32518,"Garden City, KS",1050.0,37.9716667,-100.87222220000001
32572,"Gardnerville Ranchos, NV",20514.8125,38.8883333,-119.74027779999999
32599,"Garner, IA",500.0,43.1025,-93.6016667
32626,"Garnett, KS",2700.0,38.28055560000001,-95.2416667
32637,"Garrettsville, OH",3391.5,41.2841667,-81.0966667
32653,"Gastonia, NC--SC",3430.0,35.2619444,-81.1875
32707,"Gatesville, TX",5073.4375,31.435,-97.7436111
32720,"Gautier, MS",1410.0,30.385555600000004,-88.6116667
32734,"Gaylord, MI",3185.0,45.0275,-84.6747222
32761,"Geneseo, IL",33565.3333333333,41.4480556,-90.1541667
32788,"Geneseo, NY",35146.1538461538,42.7958333,-77.8172222
