UANUM,UANAME,4 Week Rate,Latitude,Longitude,PredictedStationCount,DiffPredictActual,PredictedPeoplePerStation,Population,PredictedStationsPerHousehold
57079,"Milaca, MN",4690.0,45.7558333,-93.6541667,0.08,0.08,0.08,2831,6.99912510936133e-05
57088,"Milan, MI",4500.0,42.0852778,-83.6825,0.2,0.2,0.2,7514,8.312551953449709e-05
57115,"Milan, TN",2662.5,35.9197222,-88.7588889,0.02,0.02,0.02,7427,6.70690811535882e-06
57142,"Milbank, SD",950.0,45.2191667,-96.6352778,0.06,0.06,0.06,3283,4.14651002073255e-05
57169,"Miles City, MT",591.6666666666999,46.408333299999995,-105.84,0.04,0.04,0.04,9604,9.70402717127608e-06
57196,"Milford, DE",6486.666666666701,38.9125,-75.42833329999999,0.22,0.22,0.22,18009,3.1995346131471786e-05
57206,"Milford, NJ--PA",3360.0,40.568611100000005,-75.095,0.44,0.44,0.44,2776,0.00035918367346938774
57223,"Milledgeville, GA",1125.0,33.08,-83.23222220000001,1.88,-0.12,-0.04,29808,0.00017483492978703617
57250,"Millen, GA",2625.0,32.8038889,-81.9494444,0.14,0.14,0.14,2827,0.00014042126379137414
57277,"Millersburg, OH",2395.0,40.554444399999994,-81.9180556,0.0,0.0,0.0,2968,0.0
57304,"Millersburg, PA",20275.0,40.539444399999994,-76.9611111,0.12,0.12,0.12,4540,5.991013479780329e-05
57331,"Millinocket, ME",2300.0,45.6572222,-68.7102778,0.02,0.02,0.02,3976,1.119194180190263e-05
57358,"Millsboro, DE",6486.666666666701,38.5913889,-75.29166670000001,0.68,-0.32,-0.16,9395,0.00019101123595505618
57368,"Millsboro, PA",4283.5555555556,39.9866667,-79.9938889,0.02,0.02,0.02,3728,3.424657534246575e-05
57385,"Millstadt, IL",6300.0,38.461388899999996,-90.0916667,0.6,0.6,0.6,3583,0.0004123711340206185
57439,"Milton--Lewisburg, PA",3734.0,40.9644444,-76.88472220000001,1.24,0.24,0.12,30806,0.00011052678491844193
57395,"Milton, DE",6486.666666666701,38.7775,-75.3102778,0.06,0.06,0.06,2556,5.676442762535478e-05
57402,"Milton, VT",2478.5714285714002,44.6397222,-73.1108333,0.26,0.26,0.26,8521,8.864643709512445e-05
57466,"Milwaukee, WI",33104.0,43.038888899999996,-87.90638890000001,51.82,9.82,0.228372093,1376476,9.418769925369608e-05
57493,"Minden, LA",7612.7777777778,32.6152778,-93.2866667,0.1,0.1,0.1,13338,1.895734597156398e-05
57520,"Minden, NE",1687.5,40.498611100000005,-98.9475,0.06,0.06,0.06,2891,5.0505050505050505e-05
57547,"Mineola, TX",1195.0,32.66305560000001,-95.4880556,0.0,0.0,0.0,5608,0.0
57574,"Mineral Wells, TX",1983.3333333332998,31.488333299999997,-94.9397222,0.1,0.1,0.1,16109,1.939487975174554e-05
57601,"Minerva, OH",3391.5,40.7297222,-81.1055556,0.02,0.02,0.02,4579,1.1461318051575932e-05
57628,"Minneapolis--St. Paul, MN--WI",17447.5,44.938911,-93.117755,225.64,78.64,0.531351351,2650890,0.00021319898635050274
57682,"Minot AFB, ND",591.6666666666999,48.415751,-101.338672,0.2,0.2,0.2,5521,0.00013774104683195594
57655,"Minot, ND",591.6666666666999,48.2325,-101.2958333,0.72,0.72,0.72,42650,3.876595057341302e-05
57709,"Mission Viejo--Lake Forest--San Clemente, CA",62375.0,33.4269444,-117.6111111,50.58,16.58,0.47371428600000004,583681,0.00023157856181380313
57736,"Missoula, MT",2185.0,46.8722222,-113.99305559999999,2.42,1.42,0.71,82157,6.817285480872162e-05
57763,"Missouri Valley, IA",3325.0,41.556388899999995,-95.8875,0.0,0.0,0.0,2819,0.0
57790,"Mitchell, IN",2620.8333333333,38.7327778,-86.47361109999999,0.0,0.0,0.0,4193,0.0
57817,"Mitchell, SD",1402.1428571429,43.709444399999995,-98.0294444,0.06,0.06,0.06,14955,8.96995066527134e-06
57844,"Moab, UT",2750.0,38.5733333,-109.54916670000001,0.1,0.1,0.1,6883,3.5842293906810036e-05
57871,"Moapa Valley, NV",3200.0,36.2741667,-115.07055559999999,0.0,0.0,0.0,5907,0.0
57898,"Moberly, MO",1425.0,39.4183333,-92.4380556,0.06,0.06,0.06,13933,1.3015184381778742e-05
57925,"Mobile, AL",13817.2727272727,30.6941667,-88.0430556,8.84,3.84,0.64,326183,7.045677349422557e-05
57952,"Mobridge, SD",1695.0,45.5372222,-100.4275,0.08,0.08,0.08,3457,5.270092226613966e-05
57979,"Mocksville, NC",26900.0,35.89388889999999,-80.5616667,0.16,0.16,0.16,5191,7.897334649555775e-05
58006,"Modesto, CA",10606.25,37.639166700000004,-120.99583329999999,17.36,9.36,1.04,358172,0.00014903078481534262
58020,"Mojave, CA",38568.6923076923,35.0525,-118.17305559999998,0.2,0.2,0.2,3236,0.00017825311942959004
58033,"Molalla, OR",43103.1818181818,45.1475,-122.57583329999999,0.08,0.08,0.08,8752,2.3330417031204432e-05
58060,"Momence, IL",140155.083333333,41.1666667,-87.66277779999999,0.0,0.0,0.0,3777,0.0
58087,"Monahans, TX",2800.0,31.594166700000002,-102.8922222,0.5,0.5,0.5,7686,0.00017241379310344826
58168,"Monessen--California, PA",42366.6666666667,40.0655556,-79.8919444,1.78,-0.22,-0.073333333,66086,6.504183871085614e-05
58195,"Monett, MO",5455.88,36.9288889,-93.9275,0.06,0.06,0.06,8470,2.0484807101399795e-05
58249,"Monmouth--Independence, OR",2100.0,44.851388899999996,-123.18555559999999,2.44,-0.56,-0.14,18167,0.00038504023986113303
58222,"Monmouth, IL",525.0,40.9113889,-90.6472222,0.08,0.08,0.08,9654,2.242152466367713e-05
58303,"Monroe, GA",1000.0,33.7947222,-83.7133333,0.68,-0.32,-0.16,15854,0.00011621944966672365
58330,"Monroe, LA",4349.4166666667,32.5091667,-92.11916670000001,2.38,0.38,0.12666666699999998,116533,5.3763440860215054e-05
58357,"Monroe, MI",4866.6666666667,41.916388899999994,-83.3977778,1.54,-1.46,-0.365,51240,7.370889771693869e-05
58384,"Monroe, WI",1960.0,42.601111100000004,-89.6383333,0.08,0.08,0.08,10883,1.6799664006719867e-05
58411,"Monroeville, AL",2568.0,31.5277778,-87.32472220000001,0.02,0.02,0.02,4834,1.128668171557562e-05
58428,"Mont Belvieu, TX",69809.7222222222,29.8475,-94.8905556,0.1,0.1,0.1,3094,7.722007722007723e-05
58420,"Montauk, NY",3830.0,41.0358333,-71.955,0.56,-0.44,-0.22,2719,0.0004105571847507332
58546,"Monte Vista, CO",1550.0,37.5791667,-106.1475,0.0,0.0,0.0,4489,0.0
58438,"Monterey, TN",2810.0,36.1475,-85.2683333,0.34,0.34,0.34,3010,0.0002874049027895182
58469,"Montesano--Elma, WA",151865.05,47.0036111,-123.4075,0.66,0.66,0.66,8522,0.00020657276995305165
58519,"Montevideo, MN",1130.0,44.9425,-95.7233333,0.3,0.3,0.3,5338,0.00013303769401330377
58573,"Montezuma, GA",4840.0,32.305,-84.0275,0.02,0.02,0.02,6900,1.0298661174047375e-05
58675,"Montgomery City, MO",1718.1818181817996,38.9775,-91.5047222,0.0,0.0,0.0,2629,0.0
58600,"Montgomery, AL",10069.6666666667,32.3666667,-86.3,8.28,1.28,0.16,263907,8.335011073082343e-05
58627,"Montgomery, MN",1700.0,44.438888899999995,-93.58111109999999,0.0,0.0,0.0,2586,0.0
58654,"Montgomery, PA",6292.5,41.1702778,-76.8772222,0.06,0.06,0.06,6453,5.698005698005698e-05
58664,"Montgomery, WV",3214.25,38.1802778,-81.32861109999999,0.0,0.0,0.0,4689,0.0
58870,"Monticello--Big Lake, MN",4690.0,45.3325,-93.7458333,1.12,0.12,0.06,25536,0.00012125148857854283
58708,"Monticello, AR",14883.333333333301,33.6288889,-91.7908333,0.1,0.1,0.1,9505,2.700513097488523e-05
58721,"Monticello, GA",1125.0,33.3047222,-83.6833333,0.18,0.18,0.18,2535,0.0002112676056338028
58789,"Monticello, IA",9709.3333333333,42.2383333,-91.1869444,0.06,0.06,0.06,3180,4.0133779264214046e-05
58735,"Monticello, IL",2500.0,40.0277778,-88.5733333,0.08,0.08,0.08,5410,3.8424591738712775e-05
58762,"Monticello, IN",2375.0,40.7452778,-86.76472220000001,0.6,-0.4,-0.2,8634,0.0001689189189189189
58816,"Monticello, KY",1200.0,36.8297222,-84.8491667,0.02,0.02,0.02,6716,7.48502994011976e-06
58843,"Monticello, NY",3360.0,41.65555560000001,-74.6897222,0.04,0.04,0.04,7868,1.2519561815336464e-05
58924,"Montpelier, OH",1500.0,41.584444399999995,-84.6055556,0.0,0.0,0.0,3929,0.0
58951,"Montrose, CO",2750.0,38.478333299999996,-107.87555559999998,0.96,-0.04,-0.02,22706,0.00010208421948107187
58961,"Montrose, MN",1190.0,45.065,-93.9108333,0.04,0.04,0.04,4470,2.4783147459727385e-05
58972,"Moodus, CT",3830.0,41.5027778,-72.4505556,0.92,-0.08,-0.04,2701,0.0009735449735449736
59005,"Moore Haven, FL",22166.6666666667,26.8327778,-81.0933333,0.04,0.04,0.04,3205,4.434589800443459e-05
58992,"Moorefield, WV",2812.5,39.0622222,-78.9697222,0.18,0.18,0.18,2732,0.0001717557251908397
59059,"Moorhead, MS",1355.5,33.45,-90.5055556,0.08,0.08,0.08,2567,0.0001228878648233487
59098,"Moose Lake, MN",7396.0,46.4541667,-92.7616667,0.0,0.0,0.0,3080,0.0
59113,"Mora, MN",1700.0,45.8769444,-93.29361109999999,0.02,0.02,0.02,3670,1.2970168612191959e-05
59194,"Morehead City, NC",3267.4285714285998,34.722777799999996,-76.7263889,0.92,0.92,0.92,44798,4.551976646380684e-05
59167,"Morehead, KY",2400.0,38.1838889,-83.4327778,0.1,0.1,0.1,7282,4.359197907585005e-05
59221,"Morgan City, LA",1829.0,29.699166700000003,-91.2066667,0.6,0.6,0.6,32022,4.952129415648729e-05
59210,"Morgan, UT",1820.0,41.03611110000001,-111.6761111,0.04,0.04,0.04,3518,3.646308113035552e-05
59248,"Morganfield, KY",13915.2608695652,37.6833333,-87.91666670000001,0.0,0.0,0.0,5210,0.0
59275,"Morgantown, WV",4283.5555555556,39.6294444,-79.95611109999999,3.34,0.34,0.085,70350,0.00012486914909525944
59302,"Morrilton, AR",1600.0,35.150833299999995,-92.7438889,0.02,0.02,0.02,6272,8.463817181548878e-06
59329,"Morris, IL",140155.083333333,41.3572222,-88.42111109999999,1.42,1.42,1.42,15668,0.0002366272287952008
59356,"Morris, MN",1459.0,45.586111100000004,-95.9136111,0.16,0.16,0.16,5123,8.02407221664995e-05
59383,"Morrison, IL",1473.125,41.8097222,-89.965,0.02,0.02,0.02,4139,1.2254901960784313e-05
59410,"Morristown, TN",1675.625,36.21388889999999,-83.295,1.78,-0.22,-0.073333333,59036,7.892869811990067e-05
59437,"Morro Bay--Los Osos, CA",6351.75,35.311111100000005,-120.8313889,6.0,-2.0,-0.222222222,26772,0.00048567265662943174
59464,"Morton, MS",13315.9090909091,32.3536111,-89.6544444,0.02,0.02,0.02,2979,1.845018450184502e-05
59491,"Moscow, ID",1360.0,46.7325,-116.99916670000002,1.82,1.82,1.82,24212,0.00019005847953216376
59501,"Moscow, PA",39262.5,41.3366667,-75.51888890000001,0.16,0.16,0.16,2811,0.00013536379018612522
59518,"Moses Lake, WA",5660.0,47.1302778,-119.27694440000002,1.92,0.92,0.46,32978,0.00016099278886466542
59545,"Moulton, AL",5507.6923076922985,34.48111110000001,-87.2933333,0.04,0.04,0.04,2919,3.028009084027252e-05
59572,"Moultrie, GA",7500.0,31.1797222,-83.7891667,0.58,0.58,0.58,18677,8.59513930053349e-05
59605,"Moundville, AL",9227.8095238095,32.9975,-87.63,0.02,0.02,0.02,2578,2.2396416573348266e-05
59815,"Mount Airy, NC--VA",26900.0,36.4991667,-80.6075,0.64,-1.36,-0.45333333299999995,19457,7.533843437316068e-05
59827,"Mount Angel, OR",2100.0,45.0680556,-122.7988889,0.02,0.02,0.02,3568,1.7079419299743808e-05
59842,"Mount Carmel, IL",1144.4444444445,38.4108333,-87.76138890000001,0.4,0.4,0.4,7300,0.00013409319477036542
59896,"Mount Gilead, OH",5320.0,40.5491667,-82.8275,0.02,0.02,0.02,3884,1.394700139470014e-05
59910,"Mount Holly Springs, PA",10437.8333333333,39.733611100000005,-79.14944440000001,0.04,0.04,0.04,4416,2.5031289111389236e-05
59923,"Mount Hood Village, OR",43103.1818181818,45.3555556,-121.97944440000002,2.92,-1.08,-0.21600000000000003,3638,0.0018539682539682539
59950,"Mount Horeb, WI",1960.0,43.0086111,-89.7383333,0.86,-0.14,-0.07,6997,0.00030681412772029965
59977,"Mount Morris, IL",140155.083333333,41.3572222,-88.42111109999999,0.1,0.1,0.1,3457,6.325110689437066e-05
60004,"Mount Morris, NY",12064.5,42.5486111,-75.2455556,0.0,0.0,0.0,4028,0.0
60031,"Mount Olive, NC",3602.5,35.196388899999995,-78.0666667,0.0,0.0,0.0,5196,0.0
60058,"Mount Orab, OH",25050.0,39.0275,-83.91972220000001,0.02,0.02,0.02,3030,1.934235976789168e-05
60085,"Mount Pleasant, IA",2612.5,40.9636111,-91.5577778,0.06,0.06,0.06,8636,1.9096117122851685e-05
60112,"Mount Pleasant, MI",3483.75,43.597777799999996,-84.7675,2.72,-0.28,-0.07,37447,0.00021786143372046457
60139,"Mount Pleasant, TN",2712.5,35.5341667,-87.2069444,0.58,-0.42,-0.21,3507,0.0004196816208393632
60166,"Mount Pleasant, TX",1195.0,33.1566667,-94.9680556,0.04,0.04,0.04,15987,8.125126955108673e-06
60176,"Mount Pleasant, UT",8966.6666666667,39.546944399999994,-111.4547222,0.04,0.04,0.04,3207,3.875968992248062e-05
60195,"Mount Pocono--Emerald Lakes, PA",3360.0,41.088333299999995,-75.42,0.68,0.68,0.68,24216,8.609774626487719e-05
60223,"Mount Shasta--Weed, CA",3151.0,41.4227778,-122.385,0.52,0.52,0.52,7746,0.0001566736968966556
60247,"Mount Sterling, IL",1473.125,41.788611100000004,-89.6961111,0.02,0.02,0.02,4088,2.21483942414175e-05
60274,"Mount Sterling, KY",750.0,38.056388899999995,-83.94333329999999,0.12,0.12,0.12,10835,2.740351678465403e-05
60301,"Mount Union, PA",17694.9285714286,39.910277799999996,-76.2633333,0.0,0.0,0.0,3859,0.0
60382,"Mount Vernon, IA",3322.7272727273,40.7225,-91.855,0.28,0.28,0.28,6455,0.00013645224171539964
60328,"Mount Vernon, IL",983.3333333333001,38.8022222,-89.08694440000001,0.34,0.34,0.34,16008,4.967129291453616e-05
60355,"Mount Vernon, IN",1057.5,38.9847222,-85.6094444,0.5,0.5,0.5,7011,0.000178826895565093
60409,"Mount Vernon, KY",2810.0,36.6369444,-85.50916670000001,0.02,0.02,0.02,2626,1.8570102135561747e-05
60436,"Mount Vernon, MO",5803.3076923077015,37.0986,-93.8185,0.16,0.16,0.16,4559,8.839779005524863e-05
60463,"Mount Vernon, OH",3692.5,41.3863889,-80.5688889,0.26,0.26,0.26,22153,3.188228080931944e-05
60473,"Mount Vernon, TX",600.0,34.154444399999996,-99.26472220000001,0.04,0.04,0.04,2585,4.37636761487965e-05
60490,"Mount Vernon, WA",2750.0,48.4213889,-122.33277779999999,4.98,-1.02,-0.145714286,62966,0.00021605206073752712
59626,"Mountain City, TN",2800.0,36.474444399999996,-81.805,0.02,0.02,0.02,2698,1.615508885298869e-05
59653,"Mountain Grove, MO",840.0,37.1305556,-92.2633333,0.04,0.04,0.04,4603,2.0335536349771224e-05
59734,"Mountain Home AFB, ID",840.0,43.040147,-115.869348,0.12,0.12,0.12,3238,0.00015706806282722512
59680,"Mountain Home, AR",840.0,36.3352778,-92.385,0.06,0.06,0.06,14180,9.405862987929141e-06
59707,"Mountain Home, ID",840.0,43.133055600000006,-115.69027779999999,0.12,0.12,0.12,16531,1.9292604501607717e-05
59745,"Mountain House, CA",10606.25,37.783333299999995,-121.54166670000001,0.18,0.18,0.18,9616,5.6710775047258974e-05
59761,"Mountain Lake Park, MD",4283.5555555556,39.3983333,-79.3819444,0.0,0.0,0.0,4720,0.0
60517,"Mukwonago, WI",30666.6666666667,42.8666667,-88.33333329999999,0.48,0.48,0.48,20255,6.302521008403361e-05
60546,"Muldrow--Roland, OK",20325.1875,35.421111100000005,-94.5144444,0.0,0.0,0.0,5841,0.0
60571,"Muleshoe, TX",952.5,34.226388899999996,-102.7233333,0.0,0.0,0.0,5105,0.0
60598,"Mullins, SC",1983.3333333332998,34.205555600000004,-79.2547222,0.0,0.0,0.0,5512,0.0
60625,"Muncie, IN",633.3333333333001,40.1933333,-85.38638890000001,2.44,2.44,2.44,90580,6.834542449791322e-05
60652,"Muncy, PA",6292.5,41.205555600000004,-76.7858333,1.22,-0.78,-0.26,9495,0.0003852226081465109
60684,"Munising, MI",2062.5,46.41111110000001,-86.6477778,0.02,0.02,0.02,2972,2.8490028490028492e-05
60706,"Murfreesboro, NC",3112.5,36.4422222,-77.0988889,0.16,0.16,0.16,2786,0.00017410228509249183
60733,"Murfreesboro, TN",19616.6666666667,35.845555600000004,-86.39027779999999,14.74,-3.26,-0.17157894699999998,133228,0.0002882114854427781
60760,"Murphysboro, IL",3060.0,37.764444399999995,-89.335,0.12,0.12,0.12,9661,2.889477486154587e-05
60787,"Murray, KY",1706.25,36.6102778,-88.3147222,0.88,-0.12,-0.06,19072,0.00011895106785617735
60799,"Murrieta--Temecula--Menifee, CA",23734.2857142857,33.728333299999996,-117.14555559999998,12.56,-0.44,-0.031428571,441546,9.141992022592949e-05
60814,"Muscatine, IA",33565.3333333333,41.4244444,-91.0430556,0.24,0.24,0.24,25342,2.3885350318471337e-05
60841,"Muskegon, MI",5385.7142857143,43.2341667,-86.2483333,7.74,-1.26,-0.126,161280,0.00012259055704262161
60868,"Muskogee, OK",1575.0,35.7477778,-95.3694444,1.24,-0.76,-0.253333333,42052,7.553146129012608e-05
60895,"Myrtle Beach--Socastee, SC--NC",16425.0,35.759572999999996,-79.0193,11.38,-0.62,-0.047692307999999996,215304,0.00011955288481741397
60930,"Mystic Island, NJ",18022.2222222222,39.568484000000005,-74.38807,0.54,0.54,0.54,22217,6.116900770276393e-05
60949,"Nacogdoches, TX",1983.3333333332998,31.6033333,-94.6552778,0.48,0.48,0.48,34546,3.939592908732764e-05
60976,"Nampa, ID",9711.1111111111,43.540833299999996,-116.5625,1.36,-1.64,-0.41,151499,2.672535764816853e-05
61003,"Nantucket, MA",17760.0,41.283333299999995,-70.1,2.7,-0.3,-0.075,8250,0.000859325270528326
61030,"Nanty-Glo, PA",9884.9285714286,40.4722222,-78.83361109999998,0.04,0.04,0.04,3918,2.4227740763173834e-05
61057,"Napa, CA",114990.576923077,38.2972222,-122.28444440000001,15.06,-0.94,-0.055294117999999996,83913,0.000492962356792144
61084,"Napoleon, OH",2550.0,41.3922222,-84.12527779999999,0.06,0.06,0.06,8724,1.5965939329430547e-05
61111,"Nappanee, IN",2700.0,41.4427778,-86.00138890000001,0.26,0.26,0.26,6937,0.00010783907092492743
61138,"Narrows, VA--WV",4595.0,37.33138889999999,-80.81138890000001,0.0,0.0,0.0,4229,0.0
61165,"Nashua, NH--MA",13230.0,42.7652778,-71.4680556,11.62,1.62,0.147272727,226400,0.0001319449964231778
61273,"Nashville-Davidson, TN",1860.0,36.2775,-85.105,105.08,-24.92,-0.190229008,969587,0.000274576820364883
61192,"Nashville, AR",1633.3333333332998,33.945555600000006,-93.8469444,0.0,0.0,0.0,4488,0.0
61219,"Nashville, GA",1875.0,31.2072222,-83.25027779999999,0.0,0.0,0.0,4601,0.0
61246,"Nashville, IL",983.3333333333001,38.343611100000004,-89.3805556,0.02,0.02,0.02,3238,1.5174506828528072e-05
61300,"Nassau Village-Ratliff, FL",25723.125,30.5075,-81.80027779999999,0.02,0.02,0.02,5243,9.779951100244498e-06
61327,"Natchez, MS--LA",2173.0,31.560277799999998,-91.4030556,0.1,0.1,0.1,28199,9.119927040583676e-06
61354,"Natchitoches, LA",2400.0,31.760555600000004,-93.0861111,0.72,0.72,0.72,19763,9.601280170689425e-05
61381,"Navasota, TX",5600.0,30.3877778,-96.0875,0.0,0.0,0.0,8273,0.0
61408,"Nebraska City, NE",900.0,40.6766667,-95.85888890000001,2.04,-0.96,-0.24,7066,0.0006910569105691057
61435,"Needles, CA--AZ",5795.833333333299,34.8480556,-114.6133333,0.08,0.08,0.08,8520,2.4067388688327318e-05
61462,"Needville, TX",1691.6666666667002,29.399166700000002,-95.8375,0.04,-0.96,-0.48,2844,3.717472118959108e-05
61478,"Nelson, GA",79405.55555555559,34.381944399999995,-84.3711111,0.02,0.02,0.02,4091,1.3020833333333334e-05
61489,"Nelsonville, OH",2000.0,39.458611100000006,-82.2319444,0.04,0.04,0.04,6359,2.0080321285140562e-05
61516,"Neodesha, KS",895.8,37.4183333,-95.68,0.04,0.04,0.04,2570,3.9840637450199205e-05
61543,"Neosho, MO",5455.88,36.868888899999995,-94.3677778,0.12,0.12,0.12,11955,2.64026402640264e-05
61570,"Nephi, UT",8966.6666666667,39.7102778,-111.83555559999999,0.14,0.14,0.14,5249,8.594229588704727e-05
61597,"Nevada, IA",500.0,42.0227778,-93.45222220000001,0.0,0.0,0.0,6728,0.0
61624,"Nevada, MO",10785.7142857143,37.8391667,-94.3544444,0.16,0.16,0.16,8832,4.479283314669653e-05
61651,"New Albany, MS",7556.25,34.4941667,-89.0077778,0.02,0.02,0.02,6632,8.658008658008659e-06
61759,"New Baden, IL",6300.0,38.535,-89.7005556,0.04,0.04,0.04,3424,3.0234315948601665e-05
61786,"New Bedford, MA",13230.0,42.49055560000001,-71.2766667,4.64,2.64,0.88,149443,7.892364477556088e-05
61840,"New Bern, NC",3896.0,35.1083333,-77.0444444,1.98,-0.02,-0.006666666999999999,50503,9.666552751061856e-05
61921,"New Boston, TX",953.3333333333001,33.4413889,-94.4194444,0.02,0.02,0.02,4707,1.0432968179447053e-05
61975,"New Bremen--Minster, OH",3414.1818181818,40.393055600000004,-84.37611109999999,0.16,0.16,0.16,7431,5.5768560474032764e-05
62056,"New Carlisle, IN",1144.4444444445,38.9683333,-87.4055556,0.18,0.18,0.18,3662,0.00012379642365887208
62110,"New Castle, CO",1550.0,39.5727778,-107.5358333,1.14,-0.86,-0.286666667,5449,0.0007037037037037037
62137,"New Castle, IN",633.3333333333001,39.9288889,-85.3702778,0.22,0.22,0.22,22816,2.7170556996418426e-05
62164,"New Castle, PA",3692.5,41.0036111,-80.3472222,0.84,0.84,0.84,41907,4.810170073870469e-05
62245,"New Concord, OH",25050.0,39.021944399999995,-84.08027779999999,0.22,0.22,0.22,2949,0.0002732919254658385
62272,"New Cordell, OK",600.0,35.290555600000005,-98.9880556,0.0,0.0,0.0,2876,0.0
62353,"New Freedom--Shrewsbury, PA--MD",14705.8666666667,39.741188,-76.686291,0.14,0.14,0.14,14179,2.5930727912576407e-05
62380,"New Hampton, IA",500.0,42.741944399999994,-93.20222220000001,0.02,0.02,0.02,3292,1.3802622498274672e-05
62407,"New Haven, CT",10843.0,41.3080556,-72.9286111,38.9,-1.1,-0.026829268,562839,0.00018017183483476528
62461,"New Lebanon, OH",18936.111111111102,39.4352778,-84.2030556,0.0,0.0,0.0,4078,0.0
62488,"New Lexington, OH",2373.0,40.678611100000005,-82.5825,0.0,0.0,0.0,4940,0.0
62505,"New London, MN",17447.5,43.5261111,-93.0625,0.1,0.1,0.1,3188,6.802721088435374e-05
62515,"New London, WI",2050.0,43.0477778,-89.0127778,0.82,-0.18,-0.09,7643,0.00025386996904024767
62542,"New Madrid, MO",1955.0,36.586388899999996,-89.5277778,0.02,0.02,0.02,3214,1.5082956259426848e-05
62623,"New Martinsville, WV--OH",5644.4444444445,39.6444444,-80.8577778,0.02,0.02,0.02,6138,8.186655751125666e-06
62677,"New Orleans, LA",8726.6666666667,29.954444399999996,-90.075,22.44,6.44,0.378823529,899703,6.228316078714369e-05
62731,"New Philadelphia--Dover, OH",2375.0,40.5205556,-81.4741667,1.72,-0.28,-0.093333333,46366,9.018929264328038e-05
62947,"New Prague, MN",1700.0,44.5433333,-93.5758333,0.7,-0.3,-0.15,7850,0.00024154589371980676
62964,"New Richmond, OH",11057.1428571429,40.4333333,-80.7719444,0.0,0.0,0.0,2838,0.0
62974,"New Richmond, WI",2692.0,42.714722200000004,-88.7491667,0.16,0.16,0.16,8275,5.004691898654989e-05
63001,"New Roads, LA",16631.6153846154,30.701388899999998,-91.43611109999999,0.18,0.18,0.18,7947,5.678233438485804e-05
63028,"New Tazewell, TN",1675.625,36.4541667,-83.5694444,0.06,0.06,0.06,4598,3.20855614973262e-05
63163,"New Ulm, MN",1388.3333333332998,44.3125,-94.4602778,0.16,0.16,0.16,13367,2.7821248478525475e-05
63190,"New Wilmington, PA",3692.5,41.1222222,-80.3330556,0.28,0.28,0.28,2638,0.0004105571847507332
63217,"New York--Newark, NY--NJ--CT",35146.1538461538,43.0466667,-77.0955556,442.02,40.02,0.09930521099999999,18351295,6.650634647967894e-05
61678,"Newark, NY",35146.1538461538,43.0466667,-77.0955556,0.46,0.46,0.46,13799,8.19672131147541e-05
61705,"Newark, OH",4000.0,40.0580556,-82.40138890000001,0.62,0.62,0.62,76068,2.0122683457206843e-05
61732,"Newaygo, MI",5385.7142857143,43.4197222,-85.8,0.02,0.02,0.02,3335,1.4367816091954022e-05
61813,"Newberg, OR",2100.0,45.300277799999996,-122.97194440000001,3.68,-1.32,-0.22,27001,0.0003988295220548391
61867,"Newberry, MI",3185.0,46.355,-85.5094444,0.0,0.0,0.0,3225,0.0
61894,"Newberry, SC",65191.6666666667,34.27444439999999,-81.6188889,0.32,0.32,0.32,12046,7.307604475907742e-05
62191,"Newcastle, WY",1090.0,43.8547222,-104.2044444,0.18,0.18,0.18,3277,0.00012987012987012987
62218,"Newcomerstown, OH",2375.0,40.2722222,-81.60611109999999,0.0,0.0,0.0,4170,0.0
62326,"Newfane, NY",30592.85,43.286666700000005,-78.71055559999999,0.1,0.1,0.1,5626,4.6816479400749066e-05
62569,"Newman, CA",10606.25,37.313888899999995,-121.0197222,0.04,0.04,0.04,10223,1.3468013468013468e-05
62758,"Newport, AR",1350.0,35.6047222,-91.2816667,0.68,-0.32,-0.16,6288,0.00027232679215058073
62785,"Newport, NH",2300.0,43.3652778,-72.17388890000001,0.02,0.02,0.02,3142,1.467351430667645e-05
62839,"Newport, OR",2100.0,44.6369444,-124.0522222,1.58,-0.42,-0.14,11188,0.0003086540339910139
62866,"Newport, PA",20275.0,40.4777778,-77.13083329999999,0.08,0.08,0.08,2657,6.525285481239805e-05
62893,"Newport, TN",1426.6666666667002,35.966944399999996,-83.18777779999999,0.18,0.18,0.18,11603,3.6525974025974026e-05
62920,"Newport, VT",2478.5714285714002,44.9363889,-72.2055556,0.0,0.0,0.0,4004,0.0
62930,"Newport, WA--ID",12850.384615384599,48.1797222,-117.04222220000001,0.02,0.02,0.02,2619,1.8399264029438823e-05
63082,"Newton, IA",36386.5625,41.699722200000004,-93.04777779999999,0.02,0.02,0.02,15655,2.9231218941829875e-06
63055,"Newton, IL",1550.0,38.9908333,-88.1625,0.04,0.04,0.04,2923,3.028009084027252e-05
63109,"Newton, KS",9540.0,38.0466667,-97.3447222,0.8,-0.2,-0.1,20654,9.718172983479106e-05
63136,"Newton, MS",2323.3333333333,32.3211111,-89.1633333,0.0,0.0,0.0,2810,0.0
63137,"Newton, NJ",3360.0,41.0580556,-74.7530556,1.0,0.0,0.0,11941,0.00020751193193608634
63244,"Nicholasville, KY",750.0,37.8805556,-84.5730556,0.28,0.28,0.28,28058,2.6153558752101626e-05
63271,"Nine Mile Falls, WA",12850.384615384599,47.775833299999995,-117.545,0.08,0.08,0.08,4086,5.3944706675657455e-05
63282,"Nipomo, CA",6351.75,35.042777799999996,-120.475,0.32,0.32,0.32,15882,5.762650819376914e-05
