Unnamed: 0,UANUM,UANAME,Population,Latitude,Longitude,4 Week Rate,4 Week TRP,CPP,CPM,AdvertisingCost,PredictedCount,ActualCount,PredictedActualDiff,PercentDiff,Households,HouseholdsPerStation,MarketSize,LatitudeAug
500,13645,"Caribou, ME",3974,46.8605556,-68.0125,2300,200,12,4,15.896,0.04,0,0.04,0.04,1818,45450,Small,46.86930722
502,13753,"Carlisle, IA",3968,41.5008333,-93.4908333,36386.5625,156.25,59.5625,6.965,27.63712,0.04,0,0.04,0.04,1461,36525,Small,41.50282894
1565,42751,"Jasper, TX",7790,30.92,-93.9963889,1438.75,1000,1.625,4.5,35.055,0.04,0,0.04,0.04,2757,68925,Small,30.92394847
1315,35839,"Guadalupe, CA",7080,34.9716667,-120.5708333,6351.75,700,10,7.75,54.87,0.04,0,0.04,0.04,1830,45750,Small,34.97878412
510,13996,"Carroll, IA",9984,42.0658333,-94.8666667,500,200,3,5,49.92,0.04,0,0.04,0.04,4290,107250,Small,42.06923282
2925,80956,"Shallowater, TX",3229,33.6888889,-101.9977778,8422.666667,600,16.08333333,6.166666667,19.91216667,0.04,0,0.04,0.04,1134,28350,Small,33.697653
2922,80875,"Shady Cove, OR",3379,45.2966667,-117.8069444,1080,200,5.5,7,23.653,0.04,0,0.04,0.04,1498,37450,Small,45.29696722
938,25903,"East Troy, WI",4306,42.7788889,-88.4447222,2692,320,8.4,8.4,36.1704,0.04,0,0.04,0.04,1539,38475,Small,42.78038219
55,1603,"Alma, GA",3408,31.5391667,-82.4625,1375,300,5,5.75,19.596,0.04,0,0.04,0.04,1177,29425,Small,31.54391875
3451,94024,"Westfield, NY",3015,42.3222222,-79.5783333,20383.33333,633.3333333,34,14.5,43.7175,0.04,0,0.04,0.04,1232,30800,Small,42.32224301
3517,96319,"Winfield, KS",12029,37.2397222,-96.9952778,20320.6875,156.25,33.5,3.68875,44.37197375,0.04,0,0.04,0.04,4416,110400,Small,37.24964903
2045,52525,"McCook, NE",7563,40.2019444,-100.6252778,1064.666667,466.6666667,2.666666667,9,68.067,0.04,0,0.04,0.04,3312,82800,Small,40.20532717
298,8056,"Blackstone, VA",3232,37.0802778,-77.9975,3197.142857,742.8571429,4.428571429,6.428571429,20.77714286,0.04,0,0.04,0.04,1331,33275,Small,37.0901394
2025,55375,"Mascoutah, IL",7368,38.4902778,-89.7930556,31190,280,110.6,5.2,38.3136,0.04,0,0.04,0.04,2711,67775,Small,38.49248625
1957,53578,"Malvern, OH",2800,40.6916667,-81.1813889,17915.38462,861.5384615,24.15384615,5.230769231,14.64615385,0.04,0,0.04,0.04,1172,29300,Small,40.69545602
3377,92269,"Washington, GA",3457,33.7366667,-82.7394444,1125,300,4,7,24.199,0.04,0,0.04,0.04,1469,36725,Small,33.73773373
237,6490,"Belle Fourche, SD",5240,44.6713889,-103.8516667,1090,200,5,15,78.6,0.04,0,0.04,0.04,2101,52525,Small,44.67206714
3564,97480,"Yadkinville, NC",3530,36.1344444,-80.6597222,35100,766.6666667,54.33333333,3.833333333,13.53166667,0.04,0,0.04,0.04,1344,33600,Small,36.14219257
379,10324,"Brinkley, AR",2528,34.8877778,-91.1944444,1350,500,3,4.5,11.376,0.04,0,0.04,0.04,1048,26200,Small,34.89483321
2048,52606,"McGregor, TX",4893,31.4438889,-97.4088889,1260,200,6,12,58.716,0.04,0,0.04,0.04,1627,40675,Small,31.45189614
2771,75907,"Rock Valley, IA",3052,43.2052778,-96.2947222,8481.666667,800,14.55555556,6.222222222,18.99022222,0.04,0,0.04,0.04,986,24650,Small,43.20841388
2047,52579,"McGehee, AR",3898,33.6288889,-91.3994444,3030.222222,688.8888889,5.555555556,9.888888889,38.54688889,0.04,0,0.04,0.04,1487,37175,Small,33.62992198
2043,52471,"McComb, MS",16388,31.2436111,-90.4530556,1057,460,2.8,4.7,77.0236,0.04,0,0.04,0.04,6218,155450,Small,31.24368956
2197,59605,"Moundville, AL",2578,32.9975,-87.63,9364.75,1100,9.35,4.1,10.5698,0.04,0,0.04,0.04,893,22325,Small,33.0009522
228,6193,"Bedford, PA",4693,40.0186111,-78.5041667,50142.36364,818.1818182,62,10.09090909,47.35663636,0.04,0,0.04,0.04,1914,47850,Small,40.0269274
3500,95752,"Wills Point, TX",3320,32.9313889,-95.8711111,1195,600,2.6,6.4,21.248,0.04,0,0.04,0.04,1098,27450,Small,32.93659637
3231,88435,"Trenton, MO",5596,40.0788889,-93.6163889,3322.727273,1000,3.636363636,13.09090909,73.25672727,0.04,0,0.04,0.04,2311,57775,Small,40.08240304
988,27064,"Ellsworth, KS",2982,38.7305556,-98.2277778,20320.6875,156.25,33.5,3.68875,10.9998525,0.04,0,0.04,0.04,1014,25350,Small,38.73276243
2208,60058,"Mount Orab, OH",3030,39.0275,-83.9197222,34800,500,72,3.75,11.3625,0.04,0,0.04,0.04,1034,25850,Small,39.03100316
2014,55090,"Marshalltown, IA",26858,42.0494444,-92.9077778,36386.5625,156.25,59.5625,6.965,187.06597,0.04,0,0.04,0.04,9799,244975,Small,42.05889455
3082,77986,"St. Pauls, NC",3288,34.806553,-78.971141,1983.333333,466.6666667,5.5,3.833333333,12.604,0.04,0,0.04,0.04,1151,28775,Small,34.81509225
2007,54901,"Marseilles, IL",4877,41.3308333,-88.7080556,5566.666667,466.6666667,12.66666667,7.333333333,35.76466667,0.04,0,0.04,0.04,1896,47400,Small,41.33983117
3234,88504,"Tri-City--Myrtle Creek, OR",8492,43.0202778,-123.2919444,600,200,3,4,33.968,0.04,0,0.04,0.04,3152,78800,Small,43.02265566
3236,88526,"Trinity, TX",3320,30.945,-95.3752778,2275,300,8.25,7.25,24.07,0.04,0,0.04,0.04,1190,29750,Small,30.95178591
1217,33355,"Girard, KS",2547,37.5111111,-94.8377778,12175,766.6666667,16.58333333,5.666666667,14.433,0.04,0,0.04,0.04,943,23575,Small,37.51250335
3543,97021,"Woodland, WA",5863,45.9047222,-122.7427778,46783.5,1100,46.7,2.1,12.3123,0.04,0,0.04,0.04,1763,44075,Small,45.9126447
682,18802,"Colorado City, AZ--UT",8233,36.9902778,-112.975,6163.636364,472.7272727,13.54545455,6.727272727,55.38563636,0.04,0,0.04,0.04,959,23975,Small,36.99716956
2414,65620,"Opp, AL",4806,31.2825,-86.2555556,1347.714286,457.1428571,3.142857143,8.142857143,39.13457143,0.04,0,0.04,0.04,1906,47650,Small,31.29144798
29,921,"Albany, MN",2564,45.63,-94.5697222,4944.444444,422.2222222,12.22222222,6.111111111,15.66888889,0.04,0,0.04,0.04,1083,27075,Small,45.63683051
3454,94321,"Weston, WV",5077,39.0383333,-80.4675,2548,400,6.666666667,7.111111111,36.10311111,0.04,0,0.04,0.04,1848,46200,Small,39.03954565
1378,37540,"Hastings, MN",22328,44.7433333,-92.8522222,22930,200,114.6666667,4.666666667,104.1973333,0.04,0,0.04,0.04,8682,217050,Small,44.75332874
8,253,"Abilene, KS",7054,38.9172222,-97.2136111,1126,466.6666667,2.666666667,6,42.324,0.04,0,0.04,0.04,2851,71275,Small,38.92527202
2592,70490,"Poinciana Southwest, FL",5501,28.157374,-81.470936,9310,320,30,1.6,8.8016,0.04,0,0.04,0.04,1565,39125,Small,28.16709706
1632,44398,"Kenedy, TX",6118,28.8188889,-97.8483333,1590,520,3,3.8,23.2484,0.04,0,0.04,0.04,1191,29775,Small,28.82443906
1686,45844,"La Center, WA",2759,45.8625,-122.6691667,46783.5,1100,46.7,2.1,5.7939,0.04,0,0.04,0.04,961,24025,Small,45.86400717
1658,45112,"King George, VA",3303,38.2680556,-77.1847222,342597.875,156.25,556.5652174,11.01416667,36.3797925,0.04,0,0.04,0.04,1248,31200,Small,38.26822628
1289,35137,"Greensboro, GA",2759,33.5755556,-83.1825,1125,300,4,7,19.313,0.04,0,0.04,0.04,905,22625,Small,33.57827292
897,24634,"Dowagiac, MI",6082,41.9841667,-86.1086111,2712.5,350,8,4.75,28.8895,0.04,0,0.04,0.04,2340,58500,Small,41.98659095
3409,93079,"Waverly, IA",8621,42.7258333,-92.4752778,10918.46154,938.4615385,12.23076923,5.461538462,47.08392308,0.04,0,0.04,0.04,3005,75125,Small,42.73538362
929,25579,"Earlimart, CA",13211,35.8841667,-119.2713889,11370.125,800,14.625,4.5,59.4495,0.04,0,0.04,0.04,3040,76000,Small,35.88942033
1665,45289,"Kingstree, SC",6095,33.6675,-79.8308333,966.6666667,300,3.666666667,1.333333333,8.126666666,0.04,0,0.04,0.04,2029,50725,Small,33.67660593
2438,66187,"Oskaloosa, IA",12545,41.2963889,-92.6441667,36386.5625,156.25,59.5625,6.965,87.375925,0.04,0,0.04,0.04,5347,133675,Small,41.30002261
2429,66060,"Osage Beach, MO",3706,37.4311111,-92.9588889,1206.25,1000,1.25,3.625,13.43425,0.04,0,0.04,0.04,1570,39250,Small,37.43704011
1676,45586,"Knox, IN",3309,41.2958333,-86.625,1316.666667,400,3.666666667,6.666666667,22.06,0.04,0,0.04,0.04,1251,31275,Small,41.29821894
3398,92836,"Watonga, OK",5084,35.8447222,-98.4127778,7400,533.3333333,14.33333333,19.33333333,98.29066667,0.04,0,0.04,0.04,1010,25250,Small,35.8460774
1620,44047,"Kasson, MN",7048,44.03,-92.7505556,22930,200,114.6666667,4.666666667,32.89066667,0.04,0,0.04,0.04,2603,65075,Small,44.03874216
109,3088,"Arizona City, AZ",10531,32.7558333,-111.6702778,95000,300,332.5,8.5,89.5135,0.04,0,0.04,0.04,3347,83675,Small,32.76549507
527,14536,"Cassville, MO",4084,36.6769444,-93.8686111,5100,1000,5.25,7.25,29.609,0.04,0,0.04,0.04,1696,42400,Small,36.68344396
1627,44263,"Kellogg, ID",3091,47.5383333,-116.1183333,1360,500,2.75,6,18.546,0.04,0,0.04,0.04,1344,33600,Small,47.53847977
1694,47758,"La Pine Northwest, OR",2651,43.670399,-121.503636,600,200,3,4,10.604,0.04,0,0.04,0.04,1098,27450,Small,43.67592615
2431,66052,"Osage, IA",3535,43.2841667,-92.8108333,500,200,3,5,17.675,0.04,0,0.04,0.04,1541,38525,Small,43.28742126
3397,92809,"Watkins Glen, NY",3457,42.8941667,-74.345,21228.88889,555.5555556,41.88888889,5.444444444,18.82144444,0.04,0,0.04,0.04,1597,39925,Small,42.90413746
536,14705,"Cedaredge, CO",3550,38.9016667,-107.9258333,2750,775,3.625,3.375,11.98125,0.04,0,0.04,0.04,1697,42425,Small,38.91116289
1703,46099,"Lafayette, TN",4545,36.5211111,-86.0263889,750,200,4,6,27.27,0.04,0,0.04,0.04,2013,50325,Small,36.52434917
2644,71965,"Pratt, KS",6546,37.6438889,-98.7372222,20320.6875,156.25,33.5,3.68875,24.1465575,0.04,0,0.04,0.04,2997,74925,Small,37.64885903
1275,34651,"Grayson, KY",5716,38.3325,-82.9486111,989,250,4.25,5.5,31.438,0.04,0,0.04,0.04,2013,50325,Small,38.33461681
1588,43264,"Johnstown, OH",4523,40.1536111,-82.6852778,4532,240,19.8,5.8,26.2334,0.04,0,0.04,0.04,1786,44650,Small,40.16326479
1291,35191,"Greensburg, IN",11560,39.3372222,-85.4836111,1434.285714,457.1428571,3.428571429,11.71428571,135.4171429,0.04,0,0.04,0.04,4693,117325,Small,39.34282113
3402,92944,"Waukon, IA",3731,43.2694444,-91.4755556,4579.411765,800,6.235294118,6.764705882,25.23911765,0.04,0,0.04,0.04,1672,41800,Small,43.27583783
106,2980,"Arcola, IL",2874,39.6847222,-88.3063889,2270,360,7.2,11,31.614,0.04,0,0.04,0.04,1038,25950,Small,39.69302722
2231,59707,"Mountain Home, ID",16531,43.1330556,-115.6902778,840,400,2,8,132.248,0.04,0,0.04,0.04,6220,155500,Small,43.13991125
3540,96967,"Woodlake, CA",7465,36.4136111,-119.0977778,41198,500,83.25,5.5,41.0575,0.04,0,0.04,0.04,1982,49550,Small,36.42209883
1281,35029,"Green Forest, AR",2656,36.3352778,-93.4358333,5100,1000,5.25,7.25,19.256,0.04,0,0.04,0.04,884,22100,Small,36.34272012
47,1387,"Algona, IA",5340,43.07,-94.2327778,500,200,3,5,26.7,0.04,0,0.04,0.04,2480,62000,Small,43.07647965
1681,45721,"Kosciusko, MS",6983,33.0575,-89.5875,1602.75,400,4.25,17,118.711,0.04,0,0.04,0.04,2316,57900,Small,33.06027743
2594,70507,"Point Pleasant--Gallipolis, OH--WV",11217,38.813854,-82.19218,1231.666667,200,6,9.333333333,104.692,0.04,0,0.04,0.04,4771,119275,Small,38.82172099
1359,37000,"Harrisburg, IL",9463,37.7383333,-88.5405556,3150,555.5555556,6.222222222,6.888888889,65.18955556,0.04,0,0.04,0.04,3839,95975,Small,37.74819885
1390,37823,"Hayward, WI",2616,46.0130556,-91.4844444,7824.285714,600,13.42857143,5.5,14.388,0.04,0,0.04,0.04,1153,28825,Small,46.01969388
1394,37918,"Hazlehurst, MS",4868,31.8602778,-90.3958333,1140,400,3.333333333,9.333333333,45.43466667,0.04,0,0.04,0.04,1621,40525,Small,31.86254237
2605,70777,"Poplar, MT",2743,48.1130556,-105.1977778,591.6666667,200,3,27,74.061,0.04,0,0.04,0.04,791,19775,Small,48.11580757
2847,79012,"San Joaquin, CA",3983,36.6066667,-120.1880556,8432,800,10.83333333,8,31.864,0.04,0,0.04,0.04,902,22550,Small,36.61297756
314,8488,"Blue Earth, MN",3257,43.6375,-94.1019444,1388.333333,466.6666667,3,12,39.084,0.04,0,0.04,0.04,1387,34675,Small,43.63777669
1352,36838,"Harlan, IA",4934,41.6530556,-95.3252778,900,200,5,6,29.604,0.04,0,0.04,0.04,2209,55225,Small,41.66009793
1025,27991,"Estrella, AZ",11108,33.0011111,-112.4166667,95000,300,332.5,8.5,94.418,0.04,0,0.04,0.04,3502,87550,Small,33.00827548
1347,36730,"Hannibal, MO",18472,39.7083333,-91.3583333,3012.5,1000,3.25,9.083333333,167.7873333,0.04,0,0.04,0.04,7218,180450,Small,39.71188706
993,27172,"Elmwood, IL",2660,40.7777778,-89.9663889,1550,200,8,18,47.88,0.04,0,0.04,0.04,1168,29200,Small,40.78388327
1063,29008,"Falfurrias, TX",4929,27.2266667,-98.1438889,10655.53846,846.1538462,13.38461538,3.846153846,18.95769231,0.04,0,0.04,0.04,1570,39250,Small,27.22822973
1417,38593,"Hiawatha, KS",3145,39.8525,-95.5355556,1066.666667,466.6666667,3,12,37.74,0.04,0,0.04,0.04,1352,33800,Small,39.8602918
2888,79930,"Schulenburg, TX",2726,29.6816667,-96.9027778,1328.571429,371.4285714,3.857142857,10.71428571,29.20714286,0.04,0,0.04,0.04,962,24050,Small,29.68890692
1427,38863,"Hillsboro, IL",7261,39.1611111,-89.4936111,2150,300,7.5,20.5,148.8505,0.04,0,0.04,0.04,2090,52250,Small,39.16300365
1430,38917,"Hillsboro, OH",6668,39.2022222,-83.6116667,2231.818182,1036.363636,2.727272727,10.09090909,67.28618182,0.04,0,0.04,0.04,2763,69075,Small,39.20742434
461,12592,"Calipatria, CA",3538,33.1255556,-115.5133333,8022.727273,581.8181818,14.90909091,9.363636364,33.12854545,0.04,0,0.04,0.04,1628,40700,Small,33.13244417
423,11566,"Burgaw, NC",3456,34.5519444,-77.9263889,5200,300,18,8,27.648,0.04,0,0.04,0.04,1063,26575,Small,34.56078636
2529,68725,"Perry, OK",5052,36.2894444,-97.2877778,3550,400,10.5,11,55.572,0.04,0,0.04,0.04,2058,51450,Small,36.29564681
999,27361,"Ely, NV",4681,39.2475,-114.8877778,840,200,4,7,32.767,0.04,0,0.04,0.04,1710,42750,Small,39.25358906
1458,39673,"Homer, LA",3034,32.7916667,-93.0555556,1828,600,3,8,24.272,0.04,0,0.04,0.04,1033,25825,Small,32.79290727
997,27307,"Elwood, IN",9421,40.2769444,-85.8419444,1225,300,4,4.5,42.3945,0.04,0,0.04,0.04,3501,87525,Small,40.28278233
1461,39727,"Hominy, OK",3493,36.4141667,-96.395,15211.76471,564.7058824,29.47058824,3.647058824,12.73917647,0.04,0,0.04,0.04,894,22350,Small,36.41856879
2909,80578,"Selmer, TN",3840,35.17,-88.5922222,2333.333333,755.5555556,3.777777778,9.888888889,37.97333333,0.04,0,0.04,0.04,1588,39700,Small,35.17670665
939,25660,"Eastland, TX",3711,32.4013889,-98.8172222,3502.083333,766.6666667,5.25,3.333333333,12.37,0.04,0,0.04,0.04,1487,37175,Small,32.40584904
2495,67765,"Parowan, UT",2551,37.8422222,-112.8272222,20065.6875,156.25,33.5,2.11125,5.38579875,0.04,0,0.04,0.04,854,21350,Small,37.8486999
906,24877,"Dumas, AR",5023,33.8869444,-91.4916667,21125,500,44,3.75,18.83625,0.04,0,0.04,0.04,2100,52500,Small,33.88983039
1959,53632,"Mamou, LA",3894,30.6336111,-92.4191667,2327.272727,727.2727273,3.090909091,4.727272727,18.408,0.04,0,0.04,0.04,1647,41175,Small,30.63463325
2315,62191,"Newcastle, WY",3277,43.8547222,-104.2044444,1090,200,5,15,49.155,0.04,0,0.04,0.04,1386,34650,Small,43.86445377
2229,59734,"Mountain Home AFB, ID",3238,43.040147,-115.869348,840,400,2,8,25.904,0.04,0,0.04,0.04,764,19100,Small,43.04584544
1247,34084,"Grafton, ND",4219,48.4122222,-97.4102778,3533.333333,266.6666667,12.66666667,6.333333333,26.72033333,0.04,0,0.04,0.04,1894,47350,Small,48.42216064
3315,90622,"Vieques (Vieques Municipio), PR",8230,18.147463,-65.444881,7500,400,19,6,49.38,0.04,0,0.04,0.04,2522,63050,Small,18.15148128
2376,64577,"Ocala Estates, FL",2939,29.2019444,-82.3097222,6266.666667,633.3333333,10.66666667,3.666666667,10.77633333,0.04,0,0.04,0.04,1009,25225,Small,29.21011783
2689,73315,"Rancho Calaveras--Valley Springs, CA",7457,38.1916667,-120.8280556,10606.25,500,23.5,5,37.285,0.04,0,0.04,0.04,3186,79650,Small,38.19675795
3349,91378,"Wallace, NC",4345,34.7355556,-77.9955556,5200,300,18,8,34.76,0.04,0,0.04,0.04,1828,45700,Small,34.7365231
551,15157,"Chaffee, MO",2973,37.18,-89.655,4200,620,7.3,8,23.784,0.04,0,0.04,0.04,1185,29625,Small,37.18198926
3354,91567,"Walton, NY",3067,42.1694444,-75.1297222,51600,766.6666667,62.83333333,4.833333333,14.82383333,0.04,0,0.04,0.04,1395,34875,Small,42.17089219
1261,34397,"Granger, WA",3048,46.3422222,-120.1861111,6083.333333,400,14.66666667,7.833333333,23.876,0.04,0,0.04,0.04,676,16900,Small,46.34845209
1766,47638,"Lander, WY",7225,42.8330556,-108.73,1083.333333,200,5.333333333,12.33333333,89.10833333,0.04,0,0.04,0.04,2931,73275,Small,42.84115012
2387,64837,"Odessa, MO",5199,38.9991667,-93.9533333,1500,425,4.125,7.375,38.342625,0.04,0,0.04,0.04,1963,49075,Small,39.0071959
2809,76798,"Rushville, IN",6738,39.6091667,-85.4463889,1434.285714,457.1428571,3.428571429,11.71428571,78.93085714,0.04,0,0.04,0.04,2809,70225,Small,39.61851601
2406,65350,"Onawa, IA",2662,42.0266667,-96.0969444,1482.75,650,2.5,6.75,17.9685,0.04,0,0.04,0.04,1193,29825,Small,42.03355666
876,24148,"Dilley, TX",3938,28.6672222,-99.1702778,29200.28125,156.25,47.78125,2.4753125,9.747780625,0.04,0,0.04,0.04,819,20475,Small,28.66892809
276,7462,"Beulah, ND",2949,47.2633333,-101.7775,591.6666667,200,3,27,79.623,0.04,0,0.04,0.04,1338,33450,Small,47.26970108
540,14887,"Center, TX",5234,31.7952778,-94.1788889,2000,836.3636364,2.454545455,4,20.936,0.04,0,0.04,0.04,1963,49075,Small,31.80060637
1097,29899,"Flora, IL",4872,38.6688889,-88.4855556,1550,266.6666667,7,13,63.336,0.04,0,0.04,0.04,1929,48225,Small,38.6760205
2667,72586,"Pryor Creek, OK",9325,36.308428,-95.316914,1575,250,6.5,8.75,81.59375,0.04,0,0.04,0.04,3800,95000,Small,36.3097713
3369,92012,"Warsaw, MO",2565,38.2430556,-93.3816667,1500,425,4.125,7.375,18.916875,0.04,0,0.04,0.04,1262,31550,Small,38.25097901
2696,73504,"Ravenswood, WV",4150,38.9480556,-81.7611111,65533.21429,542.8571429,127.7142857,5.714285714,23.71428571,0.04,0,0.04,0.04,1723,43075,Small,38.95090935
2366,65458,"O'Neill, NE",3682,42.457672,-98.647888,1369.5,600,2.5,5,18.41,0.04,0,0.04,0.04,1788,44700,Small,42.46420917
3316,90631,"Village of Four Seasons, MO",4451,38.1980556,-92.7108333,1206.25,1000,1.25,3.625,16.134875,0.04,0,0.04,0.04,1804,45100,Small,38.20075053
1249,34138,"Graham, TX",9041,33.1069444,-98.5891667,3502.083333,766.6666667,5.25,3.333333333,30.13666667,0.04,0,0.04,0.04,3306,82650,Small,33.10873361
1245,34057,"Gowanda, NY",6323,42.4630556,-78.9361111,43041.58333,500,89.75,6.75,42.68025,0.04,0,0.04,0.04,1551,38775,Small,42.4631181
3264,89272,"Two Harbors, MN",3588,47.0227778,-91.6705556,7824.285714,600,13.42857143,5.5,19.734,0.04,0,0.04,0.04,1580,39500,Small,47.03218973
2343,63541,"North Branch, MN",6447,45.5113889,-92.98,22930,200,114.6666667,4.666666667,30.086,0.04,0,0.04,0.04,2426,60650,Small,45.51932844
3009,83062,"Sonora, TX",3352,30.5666667,-100.6430556,3558.333333,766.6666667,5.5,5,16.76,0.04,0,0.04,0.04,1200,30000,Small,30.5740035
1856,50311,"Little Falls, MN",9024,45.9763889,-94.3622222,2010,333.3333333,6.666666667,8.166666667,73.696,0.04,0,0.04,0.04,4078,101950,Small,45.98586175
2700,73612,"Raymondville, TX",14481,26.4811111,-97.7827778,10655.53846,846.1538462,13.38461538,3.846153846,55.69615385,0.04,0,0.04,0.04,3524,88100,Small,26.4831148
435,11863,"Burns, OR",4131,43.5863889,-119.0530556,11628.57143,400,30,6.142857143,25.37614286,0.04,0,0.04,0.04,1688,42200,Small,43.58691209
578,15886,"Checotah, OK",2572,35.47,-95.5227778,1575,250,6.5,8.75,22.505,0.04,0,0.04,0.04,922,23050,Small,35.47770742
258,6949,"Benson, AZ",4036,31.9677778,-110.2938889,23490.7619,142.8571429,40.57142857,4.450476191,17.9621219,0.04,0,0.04,0.04,1781,44525,Small,31.97588693
3040,84034,"Spring Hill, KS",5452,38.7430556,-94.8252778,79200,1033.333333,85,5.166666667,28.16866667,0.04,0,0.04,0.04,1858,46450,Small,38.75254574
814,22435,"Davis Junction, IL",2631,37.7233333,-88.2366667,14847.19048,1000,16.14285714,5.190476191,13.65614286,0.04,0,0.04,0.04,906,22650,Small,37.72763154
144,4006,"Attica, NY",6828,42.8641667,-78.2805556,2983.333333,400,7.666666667,15.33333333,104.696,0.04,0,0.04,0.04,1314,32850,Small,42.86782035
589,16171,"Chester, NY",5691,41.3625,-74.2716667,300105,156.25,494.375,9.6025,54.6478275,0.04,0,0.04,0.04,2334,58350,Small,41.36617144
1244,34030,"Gouverneur, NY",4146,44.3366667,-75.4633333,500,400,1,1,4.146,0.04,0,0.04,0.04,1734,43350,Small,44.34604807
590,16183,"Chester, SC",9351,34.7047222,-81.2144444,1053.846154,476.9230769,2.538461539,4.615384615,43.15846154,0.04,0,0.04,0.04,3511,87775,Small,34.71449861
143,3979,"Attica, IN",5193,40.2941667,-87.2488889,2375,300,8.5,4.5,23.3685,0.04,0,0.04,0.04,2238,55950,Small,40.30272895
1117,30466,"Forrest City, AR",13690,35.0080556,-90.7897222,1539.75,450,4,16.25,222.4625,0.04,0,0.04,0.04,3672,91800,Small,35.01414601
2316,62218,"Newcomerstown, OH",4170,40.2722222,-81.6061111,2375,300,8.5,4,16.68,0.04,0,0.04,0.04,1664,41600,Small,40.27919052
1115,30412,"Forks, WA",3940,47.9505556,-124.3841667,151865.05,142.5,261,6.6745,26.29753,0.04,0,0.04,0.04,1707,42675,Small,47.95612889
2320,62785,"Newport, NH",3142,43.3652778,-72.1738889,2300,200,12,4,12.568,0.04,0,0.04,0.04,1363,34075,Small,43.37414341
1914,51904,"Lucasville, OH",2931,38.8794444,-82.9969444,989,250,4.25,5.5,16.1205,0.04,0,0.04,0.04,685,17125,Small,38.88679767
1927,52309,"Lyons, KS",3652,38.345,-98.2013889,20320.6875,156.25,33.5,3.68875,13.471315,0.04,0,0.04,0.04,1521,38025,Small,38.35475407
245,6679,"Bellows Falls, VT--NH",5713,43.1333333,-72.4444444,5652.9,380,15.6,5.9,33.7067,0.04,0,0.04,0.04,2446,61150,Small,43.14146868
3051,84124,"Springtown, TX",2623,32.9658333,-97.6833333,50775,400,155.5,3,7.869,0.04,0,0.04,0.04,890,22250,Small,32.97175217
614,17074,"Clare, MI",5597,43.8194444,-84.7686111,4046.666667,466.6666667,11,14.66666667,82.08933333,0.04,0,0.04,0.04,2305,57625,Small,43.82420225
792,21799,"Cut Bank, MT",2878,48.6330556,-112.3252778,2031.25,550,4.75,6,17.268,0.04,0,0.04,0.04,972,24300,Small,48.64095161
794,21853,"Cynthiana, KY",6421,38.3902778,-84.2941667,750,200,4,9,57.789,0.04,0,0.04,0.04,2614,65350,Small,38.394616
386,10513,"Broken Bow, NE",3537,41.4019444,-99.6388889,1064.666667,466.6666667,2.666666667,9,31.833,0.04,0,0.04,0.04,1543,38575,Small,41.41037412
1943,53173,"Madison, WV",4579,38.0669444,-81.8194444,3214.25,300,11,5,22.895,0.04,0,0.04,0.04,1829,45725,Small,38.06742787
2272,61489,"Nelsonville, OH",6359,39.4586111,-82.2319444,2000,200,10,12,76.308,0.04,0,0.04,0.04,1992,49800,Small,39.4662583
2277,61624,"Nevada, MO",8832,37.8391667,-94.3544444,12175,766.6666667,16.58333333,5.666666667,50.048,0.04,0,0.04,0.04,3572,89300,Small,37.84580753
2294,62488,"New Lexington, OH",4940,40.6786111,-82.5825,4532,240,19.8,5.8,28.652,0.04,0,0.04,0.04,1790,44750,Small,40.6856341
2282,61921,"New Boston, TX",4707,33.4413889,-94.4194444,953.3333333,400,2,6.333333333,29.811,0.04,0,0.04,0.04,1917,47925,Small,33.44548446
2802,76636,"Ruidoso, NM",9596,33.3316667,-105.6725,3333.333333,766.6666667,5.666666667,9.333333333,89.56266667,0.04,0,0.04,0.04,4132,103300,Small,33.34118436
2289,62272,"New Cordell, OK",2876,35.2905556,-98.9880556,600,200,3,9.5,27.322,0.04,0,0.04,0.04,1185,29625,Small,35.29205533
346,9352,"Bowie, TX",5143,33.5588889,-97.8483333,50775,400,155.5,3,15.429,0.04,0,0.04,0.04,2082,52050,Small,33.56253233
843,23095,"Delhi, LA",2770,32.4575,-91.4930556,2908.333333,800,4,8,22.16,0.04,0,0.04,0.04,1009,25225,Small,32.467463
1929,52352,"Mabton, WA",2534,46.215,-119.9955556,7650,200,38.5,7,17.738,0.04,0,0.04,0.04,562,14050,Small,46.21562126
1110,30304,"Forest City, IA",3966,43.2625,-93.6369444,500,200,3,5,19.83,0.04,0,0.04,0.04,1650,41250,Small,43.26516597
669,18505,"Cokato, MN",4244,45.0758333,-94.1897222,1190,300,4,11,46.684,0.04,0,0.04,0.04,1680,42000,Small,45.07756741
2131,57871,"Moapa Valley, NV",5907,36.2741667,-115.0705556,20065.6875,156.25,33.5,2.11125,12.47115375,0.04,0,0.04,0.04,1928,48200,Small,36.2805922
685,19018,"Columbia City, IN",9225,41.1572222,-85.4883333,850,200,4,10,92.25,0.04,0,0.04,0.04,3866,96650,Small,41.16336689
2118,57520,"Minden, NE",2891,40.4986111,-98.9475,1687.5,300,6,18,52.038,0.04,0,0.04,0.04,1188,29700,Small,40.50382181
2753,75205,"Ripon, WI",7930,43.8422222,-88.8358333,153087.5,500,315.375,4.25,33.7025,0.04,1,-0.96,-0.48,3069,76725,Small,43.84506808
